Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
19/07/2005,6.493506494,31.15124153,70.88607595,22.57683215,69.32668329,38.15789474,16.06043649,100,18.91241578,50.02426007,60.52899288,61.14847387,19.35483871,42.78350515,74.10071942,47.36147757,34.84848485,46,57.24907063,62.8975265,93.80165289,100,10.65088757,11.78861789,82.52575353,38.0952381,25.8097166,77.50497678,52.27272727,37.3877551,51.01241019,64.70588235,91.34615385,53.31564987,80.21462106,37.1467639,65.46184739,64.45828144,82.17391304,82.57403189,80,17.20430108,28.125,9.019607843,100,66.17647059
20/07/2005,6.493506494,44.70588235,62.78481013,18.321513,61.09725686,40.35087719,7.106883044,100,19.03272377,53.08102863,39.35656836,32.54009312,24.27184466,69.84536082,76.97841727,21.24010554,13.13131313,36.52,69.84732824,48.44444444,84.52830189,100,17.52136752,18.60940695,52.47603834,38.0952381,32.38866397,69.14399469,47.91666667,12.73469388,37.94905291,47.05882353,85.25641026,43.51351351,55.34971645,19.09753874,74.27983539,42.72663387,49.52830189,79.04540163,95,10.32258065,43.75,9.980806142,100,42.57028112
21/07/2005,5.714285714,75.92592593,26.83544304,39.12529551,25.68578554,32.45614035,3.286384977,0,23.12319538,28.77244056,32.66888151,24.88360062,27.86069652,78.09278351,15.51724138,14.35582822,18.02575107,0,52.67175573,27.11111111,28.51239669,100,24.62311558,40.41570439,41.53354633,38.0952381,29.35222672,54.47909754,10.41666667,14.91499227,21.6198563,41.17647059,42.94871795,3.003533569,41.85255198,14.72920915,18.19160388,28.44036697,45.28301887,27.52403846,20.33898305,7.524752475,37.5,23.41650672,100,26.10441767
22/07/2005,12.98701299,79.22848665,28.60759494,88.18514007,28.42892768,37.5,10.79393399,0.660660661,24.32627526,42.84327996,53.10077519,52.19865494,27.86069652,50.77319588,38.50574713,42.94478528,40.72164948,64.54545455,56.42023346,23.10679612,47.92122538,27.17391304,31.83564883,41.36253041,57.02875399,42.85714286,55.24642289,74.05441274,12.5,29.82998454,31.41737427,41.17647059,43,17.66784452,64.02268431,26.17267165,17.96008869,49.15314044,72.64150943,35.69711538,28.69565217,38.33017078,40.625,11.13243762,100,54.6184739
25/07/2005,5.714285714,78.37837838,45.06329114,98.19385912,43.3915212,35.74561404,8.117752007,0,24.32627526,43.27996118,56.25144175,52.19865494,76.64543524,49.48453608,59.77011494,37.66871166,22.68041237,76.6,62.75303644,17.96116505,50.55432373,6.653992395,61.12917529,40.04975124,40.61501597,47.61904762,28.61685215,62.48049922,47.91666667,29.98454405,36.91792295,41.17647059,79.48717949,21.55477032,64.80064438,31.02198051,27.04826038,41.84897671,71.04622871,47.19512195,24.79856759,28.4629981,56.25,18.18181818,100,51.80722892
26/07/2005,12.62135922,66.04361371,59.74683544,57.02875399,58.60349127,60.74561404,1.593453919,0.119904077,30.34167469,55.99223678,66.26297578,65.1319193,78.65528282,37.88659794,77.01149425,47.2392638,34.53608247,62.27272727,66.38297872,28.93203883,70.25,8.166969147,42.2701744,39.64497041,55.3913738,47.61904762,62.00317965,68.48673947,62.5,31.29829985,63.18257956,41.17647059,100,34.45229682,81.80172024,43.57579878,29.66751918,64.07904023,77.69028871,72.22222222,39.13043478,48.00759013,47.5,11.33113311,100,69.07630522
27/07/2005,20.68062827,60.74766355,54.17721519,62.08732694,52.86783042,74.78070175,4.2,1.858513189,19.51395573,40.3202329,48.03921569,50.75012933,77.74049217,51.54639175,80.45977011,30.67484663,24.74226804,47.72727273,68.39622642,33.00970874,67.44791667,11.43375681,34.88028377,34.24242424,49.12140575,47.61904762,76.31160572,43.60374415,62.5,10.35548686,50.05025126,41.17647059,98.66025641,26.32508834,72.47623359,28.46136415,33.24808184,55.53987297,65.09186352,63.24921136,47.82608696,36.62239089,51.11111111,20.81829122,100,58.23293173
28/07/2005,15.90214067,72.58566978,38.98734177,44.83493078,38.40399002,60.0877193,4.117647059,0,21.31857555,25.32751092,28.89273356,31.29849974,76.28635347,69.84536082,42.52873563,16.80981595,29.89690722,60.90909091,66.03773585,8.737864078,58.33333333,10.8892922,20.39609814,51.53583618,30.71086262,47.61904762,74.7217806,19.65678627,12.5,2.150537634,29.64824121,41.17647059,86.53846154,25.97173145,41.49377593,25.90074779,25.44757033,22.79463656,40.15748031,65.90163934,62.31884058,13.66223909,68.88888889,44.58204334,100,42.57028112
29/07/2005,14.98470948,61.99376947,17.72151899,29.1799787,15.46134663,46.05263158,1.263537906,0,8.686236766,29.06356138,33.10265283,35.28194516,76.84563758,65.72164948,62.06896552,20.61349693,30.92783505,63.63636364,51.88679245,8.737864078,68.22916667,9.98185118,16.22819982,59.70149254,14.81629393,23.80952381,72.73449921,15.46391753,10.41666667,7.216494845,26.29815745,21.42857143,65.76282051,23.85159011,44.07561088,16.11148878,23.14578005,27.45236415,50.65616798,47.04918033,47.82608696,10.62618596,55.55555556,59.30232558,100,42.97188755
01/08/2005,8.868501529,77.88161994,0,24.17465389,0,21.54195011,5.92459605,0,11.09239654,15.45847336,15.766503,20.48629074,77.45208568,80.67010309,58.04597701,13.19444444,18.04123711,53.63636364,41.98113208,7.766990291,61.45833333,15.10067114,14.77978126,76.11940299,12.76959945,47.61904762,78.29888712,18.62068966,12.5,10.48913043,19.04761905,35.71428571,44.55128205,18.3745583,30.10603965,9.244249726,18.15856777,13.26462766,23.88451444,59.3442623,36.23188406,5.405405405,66.66666667,79.06976744,100,24.49799197
02/08/2005,9.385113269,88.16199377,2.313624679,8.040468584,0,39.09952607,9.548611111,0,7.483156882,14.95280676,11.98388721,18.08233455,78.51428571,83.02872063,59.1954023,6.011560694,8.974358974,74.54545455,29.26829268,3.153526971,41.40625,9.731543624,22.02187408,91.04477612,11.42760258,53.33333333,70.34976153,19.17808219,12.5,7.510504202,16.12903226,28.57142857,47.43589744,8.127208481,23.79898571,10.07702182,7.393483709,10.45454545,18.8976378,45.90163934,11.11111111,9.009009009,57.77777778,84.49612403,100,19.27710843
03/08/2005,9.926470588,97.5,0,3.144654088,0,35.73200993,1.015228426,1.096364686,15.22988506,2.573203194,1.707393484,2.141327623,78.51428571,98.30508475,59.1954023,1.498127341,10.39426523,57.05454545,36.36363636,5.19005848,31.25,10.06711409,12.06030151,97.88135593,4.402877698,48.57142857,70.34976153,2.040816327,12.5,1.33037694,6.040268456,28.57142857,10.8974359,3.886925795,1.564333203,4.856717529,2.582159624,2.89897511,1.470588235,50.32786885,6.280193237,1.62601626,66.66666667,90.33989267,100,2.112676056
04/08/2005,21.75732218,95.94594595,0,5.457025921,0,28.53598015,5.283505155,0,20.08862629,9.640049648,2.245075319,3.289977047,77.37142857,96.41509434,60.91954023,1.618398637,8.833922261,76.06589147,18.18181818,0.714285714,35.41666667,23.48993289,12.47619048,93.33333333,4.966887417,44.76190476,50.87440382,5.291005291,12.5,1.615508885,4.545454545,21.42857143,0,9.443507589,3.181662675,2.492154329,3.567447046,4.726308175,3.288201161,47.86885246,3.669724771,11.57894737,66.66666667,95.34883721,100,6.012658228
05/08/2005,38.70967742,81.93146417,11.68582375,11.30396084,8,34.73945409,7.764423077,0.575373993,13.23485968,22.48875562,2.769848006,9.761484099,77.37142857,90.22222222,47.70114943,5.194805195,13.65461847,75.27659574,36.36363636,1.149425287,53.38541667,18.45637584,26.58423493,85.77777778,14.90066225,53.06122449,63.79310345,5.584950029,10.41666667,4.832214765,11.91583068,42.85714286,8.928571429,12.05035971,6.76056338,11.2962963,8.004509583,10.48600106,11.02514507,58.28877005,3.798670465,16.33554084,57.77777778,93.02325581,100,15.84507042
08/08/2005,59.44700461,64.33823529,4.789272031,18.647085,1,31.26550868,7.643312102,3.624856157,19.94091581,28.83914628,5.914996409,11.26325088,77.37142857,88.44444444,48.85057471,6.820566632,33.78378378,92.30769231,49.68944099,31.00436681,60.15625,11.91275168,43.97217929,89.75409836,17.02538631,46.93877551,71.36150235,4.112441437,49.01960784,4.349881797,11.53947716,28.57142857,0,16.18852459,6.032315978,15.58214181,17.28571429,11.04067618,9.284332689,81.7047817,5.22317189,32.00883002,51.11111111,91.11111111,100,10.91549296
09/08/2005,87.62376238,53.1835206,9.38697318,0.222518914,5.6,24.37810945,5.235602094,2.47410817,0,14.8360229,8.588995943,9.224137931,81.94285714,90.06479482,51.72413793,8.510638298,34.68468468,90.27027027,60.2484472,38.86462882,52.60416667,13.08724832,30.40958269,86.2745098,15.94922737,36.36363636,67.61904762,10.26894866,9.803921569,5.411449016,13.3019569,30.76923077,8.635097493,13.63636364,8.170310702,17.56638459,8.857142857,10.51389617,9.479553903,88.35758836,6.932573599,39.29359823,55.55555556,93.32298137,100,10.1754386
