Date,USDARS (Argentina),AUDUSD (Australia),USDBAM (Bosnia & Herzegovina),USDBRL (Brazil),USDBGN (Bulgaria),USDCAD (Canada),USDCLP (Chile),USDCNY (China),USDCOP (Colombia),USDHRK (Croatia),USDCZK (Czech Republic),USDDKK (Denmark),USDEGP (Egypt),EURUSD (Eurozone),USDHKD (Hong Kong),USDHUF (Hungary),USDISK (Iceland),USDINR (India),USDIDR (Indonesia),USDILS (Israel),USDJPY (Japan),USDMYR (Malaysia),USDMXN (Mexico),NZDUSD (New Zealand),USDNOK (Norway),USDPEN (Peru),USDPHP (Philippines),USDPLN (Poland),USDQAR (Qatar),USDRON (Romania),USDRUB (Russia),USDSAR (Saudi Arabia),USDRSD (Serbia),USDSGD (Singapore),USDSKK (Slovakia),USDZAR (South Africa),USDKRW (South Korea),USDSEK (Sweden),USDCHF (Switzerland),USDTWD (Taiwan),USDTHB (Thailand),USDTRY (Turkey),USDAED (United Arab Emirates),GBPUSD (United Kingdom),USDVES (Venezuela),DXY In (United States)
25/12/2000,88.33333333,96.36730575,#N/A N/A,24.47139872,#N/A N/A,20.40397031,14.56521739,24.20634921,97.15083071,#N/A N/A,3.382237359,3.069536616,#N/A N/A,96.6975549,72.76595745,4.581107318,5.739031607,7.219624312,27.45288754,2.162162162,87.42412207,60,78.87169187,97.01062221,5.180564235,#N/A N/A,69.5541702,3.465179358,#N/A N/A,#N/A N/A,86.38020666,36.66666667,#N/A N/A,9.04142933,10.0338295,27.33325097,94.77863532,13.87076792,2.913228795,93.40862119,7.565175038,11.03646354,57.5,91.414698,100,#N/A N/A
26/12/2000,83.33333333,96.99201957,0.754985755,21.40688259,2.257142857,15.78341995,21.15612648,21.42857143,97.15083071,1.62464986,0,1.710033398,39.38461538,97.99828329,68.93617021,1.453729485,3.822256144,6.340503432,36.72340426,4.419498505,89.29200397,50,89.77330709,97.45528255,4.58251705,39.98627218,58.88469848,3.816351323,80,100,72.30278082,40,0,8.268110556,2.665764547,16.12112976,98.11310541,10.28821082,1.846324952,95.26295251,9.96152207,7.636463536,57.5,93.17409454,100,5.191419445
27/12/2000,80,97.39163115,0,16.84210526,0,12.0937778,26.62817617,24.44444444,98.88493476,0,0.976909414,2.469643304,48,97.51412432,62.55319149,2.561551791,6.83061269,10.32910082,45.23404255,4.419498505,89.7886658,50,86.13018442,97.69394603,7.86875637,54.96443812,58.20120152,3.134163992,79.28571429,100,74.85597231,43.33333333,0,13.03249032,0,12.30417601,95.7293472,11.93945864,2.90586065,96.23726471,15.48968037,4.907892108,57.5,93.62924063,100,3.009382073
28/12/2000,60,94.71045837,0.644736842,15.51956815,0.425240055,7.537311072,26.69128978,44.44444444,100,1.093281608,4.422059006,3.775366824,56.61538462,96.24795126,64.68085106,4.173463391,11.30268055,13.37357173,54.08510638,2.257336343,92.7248488,40,83.79182156,95.96138789,11.79901779,62.93436293,55.20465709,3.134163992,79.28571429,100,77.33531115,46.66666667,0.659340659,15.75218729,4.910556728,10.331708,91.29184025,13.51894844,4.208763049,94.20754195,26.60980857,4.907892108,57.5,94.63798288,100,3.730276744
29/12/2000,46.66666667,94.7043269,1.133263859,11.56545209,0.425240055,6.723134827,31.05314111,38.67521368,97.95620438,1.093281608,4.422059006,3.262242543,68.92307692,96.75501535,67.23404255,4.015115714,13.80168413,16.11956716,68.85106383,2.257336343,91.79285583,30,86.32039102,94.87295252,13.24756159,67.95366795,54.60796798,2.448114357,79.28571429,100,79.86423677,56.66666667,0.915750916,22.12523377,5.015051382,13.22213674,89.39915806,10.82521348,4.381935732,85.98975483,40.05291314,4.843703423,60,94.82582555,100,3.87855892
01/01/2001,46.66666667,94.88508359,#N/A N/A,12.16832291,#N/A N/A,5.335552103,34.50335149,55.34188034,95.91240876,#N/A N/A,4.422059006,2.713586241,75.07692308,96.99109043,70.21276596,3.83000505,15.68301221,16.66693558,83.31914894,2.257336343,90.24135095,20,89.03414567,94.45407489,11.91963401,#N/A N/A,56.52173913,2.375369004,#N/A N/A,#N/A N/A,82.39316239,#N/A N/A,20.91575092,29.46504817,5.119546036,16.44613786,86.88523624,7.709136271,3.898394039,77.78703704,56.94299794,6.428899836,60,95.31894421,100,#N/A N/A
02/01/2001,45.71428571,95.04962311,1.133263859,10.33905461,0.425240055,5.49194191,44.3640553,70.5982906,87.06218183,1.093281608,4.422059006,2.603208114,75.07692308,97.51290522,73.19148936,3.65850648,16.617824,24.25314247,82.57610475,0.481540931,87.93148826,10,93.04901556,94.70035513,11.07431882,71.87902188,57.41418764,1.488721805,85.71428571,100,100,69.33333333,40.71183345,39.5091449,5.119546036,20.27017665,86.98950126,6.760227772,3.370262769,62.94047619,72.43682723,6.428899836,60,95.50543511,100,3.28887833
03/01/2001,44.76190476,88.84316055,1.133263859,5.865370402,0.425240055,7.799376966,44.67741935,73.84615385,83.05310467,1.093281608,4.932677937,8.35658034,70.15384615,91.39709868,78.72340426,4.29474499,14.12760217,25.27953759,82.75613748,11.87800963,83.04792373,0,88.21824265,87.3900103,15.73295524,67.61904762,56.97940503,1.5701882,85,100,99.87207488,69.33333333,60.71183345,42.01071624,5.119546036,24.75562831,86.52654352,14.10075454,8.076722042,55.49883287,82.10822113,7.862901129,57.5,90.43150471,100,8.597638012
04/01/2001,50.47619048,89.94382234,2.736051316,10.72523922,1.764152189,11.61065653,40.48387097,69.14027149,83.05310467,1.643980909,2.016628874,8.605881054,64,90.97458266,80,5.064935065,12.88806451,32.927068,74.29059829,23.59550562,84.4810244,0,86.71441321,88.12657806,11.84478889,56.66666667,58.01678108,3.72904767,81.45714286,100,88.35881435,56,79.44995267,47.37505733,0.208989308,24.78870239,86.3166167,12.06410975,8.629372181,42.58029879,84.81566639,9.31086493,57.5,89.29370695,100,10.15247716
05/01/2001,58.0952381,90.22292805,2.091314473,21.42120991,1.338912134,14.27926315,39.77419355,66.57616893,84.08240754,0.550699301,2.016628874,8.881071897,56.93872229,90.53883942,76.17021277,6.727492303,11.32170341,40.86809548,65.74358974,36.3434731,85.96504929,4,82.92369478,88.62329746,10.47177354,49.76190476,58.65751335,3.635964665,78.71428571,99.81651376,85.55070203,51.23809524,98.39133704,45.07809847,0.263000174,22.95667585,83.27827145,12.33560727,9.498652086,31.03618114,83.45358042,7.816612056,57.5,89.22704028,100,10.10122287
08/01/2001,51.42857143,87.71245377,2.552411081,28.04891554,1.338912134,14.82536141,44.55718475,55.66707802,85.98127563,1.002838376,3.380914588,11.51881461,56.03129074,87.94655861,74.07446809,8.805688851,9.393477786,44.10634377,57.36752137,54.61989586,86.44277092,9.714285714,77.06024096,87.60377516,13.09099143,46.19047619,58.77192982,3.120807638,74.9047619,99.81651376,81.36973479,52.19047619,97.86795415,40.55446756,0.158505519,25.37132459,80.45642143,17.89416575,12.21921995,19.68391001,75.06297229,7.803177215,64.16666667,85.71891911,100,11.27168071
09/01/2001,52.38095238,82.9225255,5.01911635,30.80410976,3.029679653,15.54088743,41.21668296,41.35269675,90.19382139,3.781490544,5.309486017,14.58693906,45.07953064,84.36840354,72.28473091,12.95503721,13.02092726,37.77013688,57.43589744,73.15770977,89.19070932,9.714285714,73.14457831,84.00805179,15.99957871,44.76190476,65.78947368,6.744605715,70.35449735,99.81651376,77.2199688,56.19047619,97.63355321,38.41860465,2.183890343,37.69880095,72.86060583,24.23248755,15.71639586,15.76010049,68.91687657,12.13218154,68.33333333,79.52067502,100,15.03526093
10/01/2001,53.33333333,77.81082965,8.863933953,36.73003568,6.667054514,18.37066685,45.14141414,34.52995427,90.79710145,6.640268624,9.357671958,13.21337094,44.77183833,85.82072284,66.97483267,15.17269298,18.44564969,32.73751805,57.43589744,81.24511204,92.52915337,9.714285714,80.29317269,84.83030138,11.17992567,44.76190476,66.66666667,10.9003737,63.33769063,99.5656177,73.01092044,54.28571429,97.38308556,39.1627907,4.380769094,49.50255643,72.24174128,20.58531884,15.79519802,6.899783031,64.53400504,18.89612967,71.66666667,76.6515142,100,14.16078984
11/01/2001,62.85714286,72.46382111,7.79306139,43.46560847,6.718576196,16.46907371,51.25252525,23.23583663,90.79710145,6.601802833,10.40330164,13.63523437,48.89491525,85.45901294,60.39681849,15.13123195,17.73080453,26.46972354,62.56410256,87.20503541,93.40128238,9.714285714,83.28081529,84.92512897,11.49230266,45,69.47368421,11.5084212,67.38474946,99.5656177,78.40873635,68.57142857,97.32165009,40.27906977,4.380769094,59.31641405,73.9482289,20.65508224,18.06553846,4.369517974,64.98740554,19.99718548,75.83333333,74.60640142,100,14.72496474
12/01/2001,63.80952381,63.44729689,8.235539267,41.67989418,8.71596523,16.75006,52.1043771,21.23583663,91.37041773,7.642124006,12.99697493,15.30619964,52.57157757,83.73805058,56.79752771,14.33627526,19.18518899,16.22714508,65.98290598,92.26351954,94.57031871,5.714285714,85.87740856,79.9878347,14.43308674,48.80952381,73.33333333,13.90440257,70.63180828,99.74910394,74.66458658,74.28571429,97.48350891,44.46511628,4.222263575,69.48411549,75.6809998,22.31070975,22.25790318,8.611942217,66.19647355,25.09522469,80,63.45674156,100,17.35903085
15/01/2001,60,55.02564447,#N/A N/A,42.31481481,12.80256875,20.55082476,47.88888889,16.14492754,90.77460453,10.64771532,16.99788768,17.36867972,56.2482399,81.76364438,57.29752771,16.37918128,25.4085985,15.27120219,64.27350427,91.1483871,95.89153887,0,91.39603479,72.71473867,16.76342722,50.23809524,80.1754386,16.98191024,75.96514161,99.74910394,72.44929797,62.85714286,97.61228709,53.45214669,7.502544125,75.66186186,79.51959805,23.40479408,27.72789485,12.63062201,71.68765743,30.36897055,80,54.35866469,100,22.36828605
16/01/2001,60,48.39264784,10.86847016,47.77777778,15.27959555,27.39470721,41.62962963,16.86956522,92.07895235,11.45245995,25.27065853,19.1837513,58.09230769,80.26229143,52.10144928,18.19982775,31.58494846,16.7330666,61.36752137,90.06451613,91.61709642,0,94.45339784,68.78400055,19.91199645,50.71428571,87.19298246,15.24210289,80.03921569,99.74910394,70.26521061,57.14285714,97.65009353,53.3157424,12.29026948,71.50368375,84.86323413,25.06830645,32.96888511,16.12791069,70.78085642,36.32568051,78.33333333,43.9875483,100,25.58757739
17/01/2001,60.95238095,42.79504355,14.36749698,55.46296296,16.17537359,33.67282299,34.03703704,18,91.50617256,16.17936352,38.44462167,22.64786528,51.69230769,76.76303022,51.66666667,21.81572619,39.58803726,15.48982335,53.05982906,87.74193548,93.028632,0,90.92590717,66.20667523,25.11571608,50.5575648,88.65409793,15.8203555,85.96078431,99.93333333,69.64118565,62.85714286,97.66190804,55.91457961,18.45238727,66.59633537,85.4923278,32.39806448,38.79877224,16.23604466,72.04030227,43.99768183,80,35.433491,100,29.8585434
18/01/2001,60,37.99585327,14.89962641,56.66666667,18.65824295,45.07809947,32.07407407,18.57142857,90.99335205,19.91867529,46.35265007,28.09491159,50.09230769,71.54244199,49.16666667,27.89209725,53.74169732,10.24317811,44.34632035,90.01543637,88.65009411,20,84.72786947,63.5034042,32.18324186,48.04604406,90.08117308,15.98380333,82.31372549,99.86460481,70.4524181,60,97.91119425,59.29293381,25.9641012,67.61428836,86.34288613,43.15678411,42.57197462,15.88516746,69.31989924,54.04708742,73.33333333,22.77628216,100,34.60460873
19/01/2001,60.95238095,33.11299227,21.30687502,62.22222222,21.57046381,55.30183773,23.22222222,18.47619048,86.30632339,30.24075194,57.21932161,39.308767,49.84615385,61.11613544,45,39.9419279,69.33712905,10.06189156,36.28771229,91.74655702,81.07349244,20,78.18872926,61.9296107,40.87667722,44.72442033,76.15177126,16.57396011,78,99.86460481,71.82527301,57.14285714,98.36132716,63.94230769,37.0911049,70.48306496,83.8771432,54.22806647,52.38569595,13.01260624,65.65471402,68.9490482,71.66666667,15.63489199,100,43.41375476
22/01/2001,60.95238095,29.93620415,33.78518922,66.94444444,25.68557294,58.00230236,15.07407407,29.33333333,82.69062849,46.33182849,63.92308867,46.00091909,49.6,54.39344637,39.16666667,48.16944918,68.58364627,5.930733257,29.88966589,94.12283895,72.13169349,20,69.53457621,63.738132,45.54860277,42.28599668,62.06574976,22.82092713,73.33333333,99.86460481,72.32449298,68.57142857,98.43103279,64.23076923,45.36199575,71.81195632,78.59828107,61.1675489,57.07542794,9.563114927,61.33461696,74.79218546,70,10.12347981,100,48.25588663
23/01/2001,60.95238095,23.07017544,#N/A N/A,71.94444444,28.12101364,64.59091311,8.222222222,43.14285714,86.02396182,62.74843169,65.9631257,54.10671698,56.8,45.90614886,39.16666667,53.74073876,74.99352571,3.399930754,25.95804196,95.88884761,66.60077486,20,60.40440983,61.27850467,52.85299521,43.32047944,47.76467449,25.05567481,70.66666667,99.86460481,70.04046015,68.57142857,98.58225854,71.39652015,48.53162293,73.1815658,73.65826126,67.56745235,63.11638708,6.864608595,59.78635813,79.30647117,70,9.586981041,100,55.15368819
24/01/2001,60,20.94864645,38.30636242,77.57383966,37.40327462,68.3641119,6.117060065,58.28571429,86.90861606,75.16275005,63.11551724,65.13940935,64.8,36.0505832,41.66666667,63.05111846,81.04757977,3.049062146,26.57342657,98.72755729,61.12612919,20,48.66460912,51.43088176,61.97715274,45.06450195,36.07152732,33.53993593,69.33333333,99.93127148,67.46758326,60,98.82091169,78.58963392,57.19852035,75.21747177,70.53924098,73.35485472,70.13721187,5.898410108,54.3645096,78.9976072,70,7.222727602,100,65.46872174
25/01/2001,59.04761905,16.37895675,52.34063033,84.51828411,53.52997146,66.89637386,2.07253886,70.85714286,84.32751392,90.91120476,70.18448276,72.32426725,64.8,28.51001602,39.21052632,69.98804966,83.46368715,9.137136049,26.22710623,96.39614924,55.8092251,20,40.96696479,40.91748612,68.30630434,49.03104914,25.11983418,48.3173897,69.33333333,100,64.53331304,60,99.17693972,82.19972144,69.45226483,76.0503424,66.1317134,76.96952352,77.25332899,4.593159258,45.12598993,80.58285547,75,6.781799798,100,72.6888554
26/01/2001,56.19047619,12.41353677,#N/A N/A,88.27432275,67.65466906,62.44312299,2.07253886,83.42857143,81.72091242,99.02932642,71.72413793,73.56519428,64.8,26.34323437,41.57894737,72.86501099,81.59227219,15.49770865,26.08058608,94.90735747,54.81889764,20,32.21874868,31.04251208,70.81286548,61.16219668,28.49462366,63.10062014,70,100,61.69104,57.14285714,98.11871391,87.45613169,77.634862,75.21747177,67.06215553,77.18998295,77.05205072,3.592299934,35.75515716,77.52163098,75,7.748212152,100,75.09545644
29/01/2001,62.66666667,8.325422597,66.86779288,92.17217222,75.92055488,62.58302583,2.07253886,85.71428571,76.95027624,99.48051948,78.10344828,79.79639018,64.8,20.02055243,38.72807018,77.60583974,91.90187029,22.85586366,29.23076923,93.3895872,54.92913386,20,22.18115023,19.8679089,76.63231534,71.34787307,29.35483871,68.65274344,70,100,59.45799458,53.96825397,98.44361299,91.68690092,84.0858481,75.12493059,63.34328358,78.00779533,80.48919553,3.21520908,25.82909505,82.54884187,75,8.55438919,100,79.87024164
30/01/2001,67.33333333,11.12355717,78.78292577,91.05210053,86.18244745,57.49077491,2.07253886,85.71428571,67.48019077,96.91016301,77.06896552,79.9078921,64.8,19.81928345,31.44736842,79.64265947,89.83277592,26.84728431,33.31103679,93.68809466,52.18897638,20,16.02788392,17.88695652,75.25206245,77.46723647,30.21505376,74.30730479,70,100,60.13397887,53.01587302,93.74712914,90.49337223,90.78876276,73.57023876,59.76119403,73.99634278,79.52196212,2.594204514,18.33849948,83.09537652,70,9.495652174,100,78.48245614
31/01/2001,70,16.33857939,74.28056458,89.36714976,86.24309674,46.03321033,0.103626943,82.85714286,59.10042921,92.07432811,65.86206897,69.28905289,63.6,28.83227176,20,73.96528705,84.86774095,28.12437425,36.8115942,90.62240123,48.53543307,20,15.77008281,27.11111111,67.09495998,82.12535613,31.61290323,63.52644836,71.33333333,100,60.79285421,60,86.63216167,86.40923282,87.82358893,68.01776791,53.05684026,62.62350937,71.22371224,2.15847058,10.8476202,76.95494039,75,12.97391304,100,69.26549972
01/02/2001,71.66666667,20.93491799,72.35367372,88.9749929,74.31114048,36.0954708,1.265822785,74.85714286,49.91365011,82.73098852,54.4137931,63.3603936,64.4,34.94692144,15.78947368,67.19626168,72.97962907,24.26322099,44.05797101,90.51387,39.6727,10,19.5723448,36.26666667,60.98637249,83.69230769,31.39784946,45.8186398,76,100,66.67108814,57.46031746,70.75445281,76.41025641,77.41873672,62.2802147,42.76248303,56.22941511,66.26251526,2.551212886,7.037604709,74.85047484,80,19.37391304,100,62.39640391
02/02/2001,85,26.84189568,#N/A N/A,87.13390017,67.03867988,30.48661471,5.221518987,68,44.63091288,75.29138478,43.65621735,58.52478669,65.2,40.15226484,14.57489879,61.5228369,64.89206446,21.12945748,51.88405797,91.03066329,31.6063626,30,23.77181987,45.15555556,55.31473069,77.15384615,29.78494624,29.09698216,75.33333333,100,73.10336439,60,55.15817177,66.66666667,71.57553177,57.6276473,27.61820443,52.8525459,64.17028717,4.091594309,8.170083341,70.07079024,85,24.69565217,100,57.07271573
05/02/2001,83.28571429,32.15808003,56.93648817,88.60784558,56.67423327,34.02905014,9.731012658,58.85714286,39.11237067,63.888692,26.01602229,49.3230201,68.288,49.10003182,15.951417,52.15093066,52.51128903,16.88168314,59.71014493,81.84203014,22.02743568,30,30.5511811,53.94147415,46.41142116,69.30455259,28.60215054,15.78644431,74.66666667,100,79.77649205,57.77777778,37.40247818,60.61880342,63.22618989,50.94578412,24.82397484,48.8093886,57.90892088,5.963289253,10.75522721,63.10418542,83.33333333,31.30228153,100,47.07153613
06/02/2001,71,34.97398055,49.7882939,91.49287453,50.9552375,38.60469589,9.731012658,47.59663866,28.58245614,58.21425043,19.35458029,47.03451062,73.94514286,51.12672673,25.66801619,49.54286932,46.22118622,15.24690551,70.43478261,69.63423793,16.26809062,30,29.13385827,56.20814081,43.97577331,65.21193093,26.66666667,8.066784408,78.66666667,100,87.71839394,44.44444444,27.24265819,57.59855569,60.23475806,45.01802264,20.66837585,50.09653606,58.69695882,7.271832857,12.32346868,62.53037804,86.66666667,30.71510977,100,44.77292591
07/02/2001,69.28571429,33.71945975,41.02117061,93.30739771,47.65224021,48.21724202,11.72408025,38.60504202,27.88883997,55.66697639,18.1276907,50.39708164,79.03085714,47.89797093,36.15384615,48.44403854,41.55659156,17.80920876,82.31884058,60.49213915,13.50718212,30,29.73753281,56.0950495,45.19576033,63.72841444,25.69892473,11.43295019,76.66666667,100,94.59339394,40,21.57087617,61.52835139,59.55623793,47.61079239,23.64022932,53.7914064,62.93457666,8.903214308,18.04895887,66.85193519,86.66666667,27.0007107,100,46.97817212
08/02/2001,68.57142857,28.41022519,51.17044806,88.33370092,51.70359946,60.5904059,10.45825746,33.57983193,28.00224134,63.93114301,25.65582137,58.83049738,81.64038095,38.92102816,45.32051282,56.96832865,50.11137011,19.81301972,82.65081135,54.40972961,20.90165287,20,24.48818898,44.38635864,51.28704305,64.3373888,23.65591398,22.75862069,71.33333333,100,96.95364238,41.11111111,27.11234192,70.90675077,65.12802734,55.89548405,29.27784578,61.0070036,71.81664896,10.06143855,23.01282051,74.24081238,80,19.08994805,100,56.49857837
09/02/2001,61.9047619,23.40717711,58.6654862,83.40384985,55.17984779,71.29151292,6.502561262,28.43697479,22.76883463,67.75547346,27.64287081,62.60385689,86.69571864,34.43974949,50.83333333,60.45649073,52.78992107,28.54984743,82.40307197,40,28.87065948,0,23.86351706,36.55484951,55.16879119,63.48454599,21.93548387,34.25177887,71.33333333,100,98.54304636,40,34.30189,76.8388367,66.38773163,56.0168827,36.86658507,67.02926862,74.12129419,9.944882126,26.01912212,77.95268921,80,14.01555191,100,60.15132089
12/02/2001,57.61904762,21.4929857,66.47850509,76.00214045,60.30822302,78.8419662,1.993067591,31.29411765,17.41444867,72.17860966,31.15057948,63.57420056,87.98157485,33.88498731,54.80769231,63.51347104,58.87978142,38.35986531,85.17527561,32.36363636,39.35018051,10,19.83727034,32.12846658,56.37894887,65.48099675,19.13978495,38.28222496,78,100,99.30481283,36.11111111,40.31529683,80.65385171,66.70505657,55.32678498,38.17333888,70.43606865,76.86558614,11.56292724,28.57956168,80.06412616,80,10.53356023,100,64.45181585
13/02/2001,65.23809524,15.55326014,70.4777981,71.3525678,66.56767414,81.8471486,1.993067591,31.12605042,26.09262586,78.45392886,36.84512493,67.73601313,89.971307,30.17486408,55.70512821,68.44704271,63.43047966,54.92810586,82.84900285,24.57142857,46.71480144,30,24.17318496,24.01901384,61.76046453,65.46325052,16.98924731,45.36548987,63.33333333,100,99.24925728,48.61111111,42.31743862,81.44356121,69.68114444,63.89073622,35.95460606,77.14180591,79.75823773,14.32186978,28.91474003,83.87204405,80,12.61831654,100,70.08482915
14/02/2001,64.28571429,11.29362933,77.5,65.49600257,73.76143911,86.67622684,3.507362784,30.97478992,29.34399077,85.36482357,45.97498164,71.99206079,89.84474764,26.08514855,55.83333333,73.94177484,66.83060109,69.43958127,79.94301994,16.77922078,47.00361011,30,27.31645585,14.63732057,67.40390938,61.65372671,15.98973607,49.1381705,50,100,98.13814617,55,48.80654745,76.73503807,72.80757455,62.86434494,28.14111423,83.78853007,82.84487723,19.17739022,25.56910658,88.75840769,73.33333333,18.1626673,100,73.79807979
15/02/2001,66.66666667,9.248433505,78.93229167,64.55554992,81.64203612,92.06368072,12.23656097,36.57142857,30.84047315,86.44399654,53.34340269,74.0205101,91.76684776,24.78195324,57.5,75.16473946,65.98360656,78.58264743,82.79202279,5.350649351,43.82812362,30,30.38080821,13.94283684,71.5620051,57.15811267,14.96540104,47.69345238,40,100,97.58259061,57.5,54.44646098,70.40507174,77.87517893,54.62222222,19.52422316,86.17416672,82.60320231,23.06245602,23.894364,89.09424415,73.33333333,20.62801932,100,76.17615869
16/02/2001,70,9.78736023,76.85132576,71.26407443,80.25918461,96.01650613,23.73846211,40,38.47721483,84.49875036,59.24850845,75.14200175,91.243134,24.6478079,56.66666667,75.12861038,71.31147541,79.11186195,85.64102564,5.155201234,39.17531038,50,34.66488583,13.49286448,73.447309,50.43176996,17.06291172,43.97321429,40,99.54285714,96.52703506,55,#N/A N/A,60.5318652,81.2492875,51.60634921,13.08095924,85.63000857,82.0262269,23.34033441,24.32212832,89.64785741,66.66666667,22.41545894,100,77.80867064
19/02/2001,68,8.907717352,#N/A N/A,77.51116068,79.66281261,93.08928066,35.18332903,35.42857143,51.11803,82.46865177,65.25047598,76.65043403,92.71372224,22.95693992,60,76.44505949,77.05451773,79.08618912,86.03988604,11.88118812,36.31082152,50,39.11736449,12.06666215,77.15992295,39.03519552,17.69063622,47.69345238,33.33333333,99.54285714,97.22222222,65,#N/A N/A,49.07240574,85.46147122,45.96825397,7.635744516,85.23956165,81.26479705,22.09291282,27.15546166,89.66948293,73.33333333,20.09661836,100,79.5977076
20/02/2001,70.66666667,9.167618343,84.45549242,83.81997129,80.72104062,94.00538671,45.01222637,36.57142857,62.43985282,81.43123405,71.08524234,76.8589836,94.66684724,22.54122673,60.83333333,77.39773246,81.72192648,77.89328714,87.46438746,21.38613861,33.820199,50,40.22782893,13.43537415,77.70683218,29.99171726,16.50192161,50.37202381,41.66666667,99.54285714,94.85353535,66.78571429,56.62431942,42.0345679,88.41098242,34.53968254,5.154354938,83.34441676,80.0506967,19.65168931,34.85874484,90.23046867,73.33333333,17.43961353,100,81.08369418
21/02/2001,73.33333333,10.36718423,84.73353825,88.81577454,76.80945347,91.81940144,61.50486358,41.14285714,70.31520556,76.88827586,78.5271028,77.23513762,97.30769231,22.97117842,60.83333333,79.75542671,85.43110948,75.78061108,88.67102397,31.6039604,38.42069945,50,44.62141805,16.91534392,78.74654271,25.57613285,15.84512428,56.69642857,50,99.54285714,95.23737374,63.57142857,64.51905626,40.85432099,87.15944175,29.20634921,6.050662931,83.1619494,79.18867977,15.60982964,47.94796804,89.37209957,80,13.33503212,100,83.1323203
22/02/2001,72.66666667,12.01869402,85.65266681,94.01778637,74.68007342,90.31564205,72.7756654,39.42857143,80.98602356,74.83034483,78.5271028,76.96364087,97.30769231,22.98226912,64.4,78.45873471,89.36753491,74.92785161,90.54140817,46.25742574,47.97083495,50,49.35559439,20.37037037,78.72330407,28.67023173,20.73648111,65.87276408,55,99.54285714,91.55050505,65.35714286,77.62250454,40.0691358,85.07004466,27.3015873,9.960731357,83.7449615,79.13621563,16.56867179,60.92665059,82.75318006,80,13.83022774,100,82.21451324
23/02/2001,56,11.96799489,85.65266681,92.36841185,78.55210242,88.4962406,81.27376426,41.71428571,91.30020244,79.10068966,78.27658134,74.84042219,79.44444444,24.70165228,67.16666667,81.03316096,90.97087788,78.10404578,92.14657806,56.55445545,49.28790812,30,46.55774648,24.81481481,76.64224467,28.24242424,19.57021241,72.89249456,50,100,92.60606061,72.14285714,83.92014519,47.37011494,85.41058433,26.50793651,14.4848552,82.67982629,78.1210601,20.96562641,72.0438667,83.49382362,86.66666667,18.303233,100,79.93670018
26/02/2001,65.14285714,8.76555358,92.75534442,89.07439383,84.97577086,86.05263158,83.60913231,47.42857143,98.65938727,85.50068966,81.00230259,79.81407574,80,20.27480795,64.96666667,85.42340909,88.94625408,82.91901149,91.48490173,60.51485149,52.86378888,20,45.2056338,24.59259259,78.97029382,29.78892372,23.80543232,75.54236161,45,100,91.14264597,71.42857143,82.48465993,57.13823088,87.96942429,29.52380952,19.09217382,85.42963682,83.10147132,26.46223068,78.0924015,83.12875006,86.66666667,18.58257684,100,83.02166622
27/02/2001,66.28571429,10.25298375,87.19714964,85.18723564,78.30340378,82.29323308,89.97926745,57.34562212,98.65938727,81.39034483,74.63768116,76.12438176,80,23.66414373,65.26666667,83.22637062,85.94165471,84.33930134,92.29222591,57.80990099,56.91798942,20,43.4078621,26.66666667,75.48185899,28.75188668,30.4755741,71.47162799,43.33333333,100,91.61566888,71.42857143,84.32705327,59.46866567,80.18432436,28.05555556,27.11235037,82.64148003,81.47579055,35.84783429,78.86804253,76.69416489,93.33333333,19.03296703,100,79.37176795
28/02/2001,67.42857143,11.50837989,81.23515439,85.89869809,72.92409588,82.40601504,89.97926745,66.29800307,99.69997,79.56965517,61.88405797,68.31952979,78.05869074,30.49180328,65.6,75.92489569,82.03060736,78.4519774,93.05039584,53.90786868,62,20,39.35354215,26.88888889,67.58710801,24.56628062,36.11834225,58.86874547,46.76470588,100,85.67627494,68.57142857,78.17460317,60.83678161,74.58419958,22.55245907,35.31989463,76.63188313,76.17886179,45.87436829,80.82317073,69.55500618,86.66666667,20.43956044,100,73.41232227
01/03/2001,54.28571429,13.51955307,80.45130641,84.30795711,59.77045707,83.23295549,89.97926745,73.63133641,99.69997,69.15310345,46.08695652,55.62781727,62.51307133,43.11009246,63.2,66.51615616,73.01960784,77.56497175,93.38011219,48.40333951,63.77777778,40,34.38738701,28.96296296,55.28310105,13.05112911,39.21269042,39.81145758,47.84313725,100,81.73688101,68.57142857,64.68253968,67.45127436,63.51445178,16.99777638,41.7503054,65.20121774,63.86389123,52.91517581,82.79761905,66.78899277,86.66666667,24.3956044,100,63.43498867
02/03/2001,60.95238095,16.19353059,66.22327791,81.30035529,43.57957248,83.8687965,89.97926745,80.77419355,97.63779528,54.63724138,37.53623188,47.11307642,64.83069977,51.82392311,61.6,55.71051917,61.96078431,73.63276836,93.91169443,41.80078102,74.60368871,60,28.95964627,30.9781746,47.521777,9.949524829,41.27447063,26.27893581,55.29927761,100,74.76718404,68.57142857,48.0952381,72.08115942,48.98502559,14.61634393,55.75283733,58.2340917,54.70147027,62.17005747,84.63522589,60.31634626,76.66666667,31.97912088,100,59.1347849
